,geometry,demand
924,POINT (106.97298597260905 10.405594476976987),1.5515494841512805
925,POINT (106.96318513430995 10.407205267528694),8.204996388915255
926,POINT (106.97253931833144 10.414542372170967),1.5982738622786454
927,POINT (106.96981797750178 10.409024260231305),4.441573037456206
928,POINT (106.97764905822697 10.42728806234542),4.5864772808322165
929,POINT (106.96766443253752 10.401729959317475),1.3973530801820846
930,POINT (106.97435921812226 10.415211628284627),7.228345908869566
931,POINT (106.96828572191104 10.419144554988673),9.273545842341719
932,POINT (106.96951652365897 10.413936646860918),3.723683969637788
933,POINT (106.96414499205225 10.410059456640512),1.8047354548794554
934,POINT (106.96325748811391 10.406819041950062),2.361438717580287
935,POINT (106.971854064423 10.41480890816308),4.820375327903472
936,POINT (106.97022675995771 10.415782673700223),2.149635292320747
937,POINT (106.97811885716878 10.418231681221364),5.140656634309875
938,POINT (106.9696124696019 10.41243880512397),6.422143322166711
939,POINT (106.96672747793382 10.411325939844291),8.769863243205016
940,POINT (106.96767667384633 10.422172550073043),8.9701630441203
941,POINT (106.97589753971243 10.408749861319675),2.8947387798092343
942,POINT (106.96677112551858 10.399799936780195),1.1013969768747618
943,POINT (106.95951151836123 10.409441216938605),6.160288908017334
944,POINT (106.97531291453635 10.409827015454761),9.48561088323081
945,POINT (106.97456856967015 10.404098092395776),8.484913011994118
946,POINT (106.97515720551604 10.414135530977362),4.618229515832425
947,POINT (106.96239661567638 10.411812641217253),4.774983005717038
948,POINT (106.97150631964561 10.410850123354516),9.970741894211463
949,POINT (106.96299956630585 10.416487499171057),2.6437651402766784
950,POINT (106.96283405695543 10.417234428969177),6.732765396489788
951,POINT (106.96378512778274 10.410931657544966),9.604454418366808
952,POINT (106.9700796781372 10.424468255381273),4.565014939562021
953,POINT (106.97030095862556 10.401163027256139),2.119504045144742
954,POINT (106.96825086060004 10.416755846878704),2.0159051226143134
955,POINT (106.97189354369988 10.40446400295714),5.994391121963711
956,POINT (106.96799556771506 10.41377637107692),8.184044007242955
957,POINT (106.9630755111526 10.425525086360238),9.363353877700373
958,POINT (106.96380471407024 10.411822182497986),4.7588520552167415
959,POINT (106.96143046443109 10.40753737443478),7.2304506699987225
960,POINT (106.97620659248925 10.410833382730685),6.126916940229271
961,POINT (106.97034887971964 10.40624644837084),9.659308807791088
962,POINT (106.96805112885582 10.411357515968282),6.666234566606382
963,POINT (106.96761390258101 10.406956053452811),5.791094785211638
964,POINT (106.97155458995067 10.409528182864337),6.946353950644307
965,POINT (106.97500720677218 10.406498036619947),5.552417331833431
966,POINT (106.96900289766435 10.415993065784194),9.602448183792095
967,POINT (106.96831541104065 10.40819467006952),4.988924028317203
968,POINT (106.97158524715648 10.41277756869697),2.7379844099905526
969,POINT (106.97129172562899 10.413526666783804),1.4935824727659792
970,POINT (106.96588804709508 10.40968623020603),7.065545963240093
971,POINT (106.96749306900769 10.414712172653717),4.332777630349038
972,POINT (106.95371070639516 10.40486159230243),9.453962598765722
973,POINT (106.95532774030522 10.414104979611773),2.090175562630578
974,POINT (106.9643426070111 10.402674237980792),7.922363271295651
975,POINT (106.95334829468915 10.413416799896792),5.31431390147262
976,POINT (106.95658213520328 10.410446853737463),7.758400789242157
977,POINT (106.95618621029897 10.406963720881297),6.273260787121842
978,POINT (106.95655467137641 10.404852597948702),5.411888559238277
979,POINT (106.95062552538123 10.401783415524207),2.0813666283305405
980,POINT (106.96458305173843 10.40368111604802),8.292785792261476
981,POINT (106.95412662658852 10.407180171148028),7.6730048911748545
982,POINT (106.9596045860339 10.399655267889269),6.8012365872704725
983,POINT (106.95607536386028 10.409872848861184),2.98329551649893
984,POINT (106.9468401671192 10.394877733598808),6.1521428220864145
985,POINT (106.95698536595887 10.410356257992044),8.454998746619225
986,POINT (106.96140735085422 10.409195212024255),9.244580904754311
987,POINT (106.95931540525386 10.406703192492857),1.1765819610757575
988,POINT (106.96696947144059 10.410070168568176),2.205949709638042
989,POINT (106.95459420199558 10.401722452566514),1.935837299527746
990,POINT (106.95808926332104 10.401245167205952),6.737556141735646
991,POINT (106.70295079555896 10.775496859365678),4.342913849671316
992,POINT (106.69935737828854 10.772235060411623),9.103715091568302
993,POINT (106.70564329745714 10.778598709100184),9.035150220913264
994,POINT (106.69688973181178 10.777439583324293),5.737064265842775
995,POINT (106.69966090082785 10.777429671330523),4.102466381797816
996,POINT (106.69597237700015 10.77000142430532),2.77656953381288
997,POINT (106.70507044370429 10.780158353439209),2.64590116962241
998,POINT (106.69870833980808 10.773773672592739),9.268993428880467
999,POINT (106.70006700405717 10.780859172442513),8.027524207687744
1000,POINT (106.70428758780761 10.773003136537756),6.846698606265434
1001,POINT (106.70829437575944 10.779242116425813),5.141891138882626
1002,POINT (106.69683255881883 10.779480668226164),6.610984219892032
1003,POINT (106.70587405840975 10.767157296236656),3.274210773849787
1004,POINT (106.70810221785412 10.762836296883055),2.466017101414712
1005,POINT (106.69383741227578 10.769163942124893),9.931704741180564
1006,POINT (106.69580975679385 10.773598548364829),4.974893783164166
1007,POINT (106.70338851652745 10.78119723025781),8.140422933189157
1008,POINT (106.69357012284141 10.77650541093934),9.68404428089139
1009,POINT (106.69423375518869 10.779327682592454),8.750074576266602
1010,POINT (106.69370193400535 10.78089478709116),7.4766960616017775
1011,POINT (106.69919068802719 10.76672356815972),1.5824087518723973
1012,POINT (106.707536431701 10.770221919001438),6.469764124136008
1013,POINT (106.70867758543835 10.788459012671456),6.258164914489484
1014,POINT (106.69867467615903 10.776195598961545),1.3294932034188274
1015,POINT (106.69968708326086 10.772265602856082),6.651752335504497
1016,POINT (106.70005463233085 10.767648420169351),2.8867712756405965
1017,POINT (106.70183619065878 10.777028621428403),8.277063416663042
1018,POINT (106.70402917599891 10.774254879956489),6.779396633785545
1019,POINT (106.69894050644217 10.77615510503343),5.099463815341949
1020,POINT (106.70174894481302 10.781023398984148),3.2263212351028425
1021,POINT (106.69970056695222 10.780794927223546),2.1350843662914465
1022,POINT (106.70031379706295 10.775005482923419),2.3155266605286378
1023,POINT (106.70456263839758 10.764029911313818),9.355586461190061
1024,POINT (106.70018582531358 10.773308985778995),6.201764450802343
1025,POINT (106.70562024119494 10.766280992269392),9.98674407913832
1026,POINT (106.70247087960371 10.777286429732596),8.453225185700036
1027,POINT (106.69837211073838 10.767244641000286),4.487665933855862
1028,POINT (106.69849532142318 10.776249919290176),6.50166050261542
1029,POINT (106.69492188205497 10.791983519283566),1.2222282478628888
1030,POINT (106.697388010086 10.779668918864438),8.838697822582168
1031,POINT (106.7043942838631 10.770919128451938),3.045210076188082
1032,POINT (106.6908599625515 10.766741445655096),8.595696007462095
1033,POINT (106.69848768418314 10.7782573196823),7.618667094008402
1034,POINT (106.69744478824147 10.780596058359485),1.5469392656785923
1035,POINT (106.69660273869887 10.779355694145856),2.2322940413980006
1036,POINT (106.70299596376573 10.780405173817929),2.982070570828249
1037,POINT (106.69641025723296 10.772872333446537),5.274515630983699
1038,POINT (106.6990051320439 10.773017569812723),2.3801184092267156
1039,POINT (106.69899696478805 10.780152883926224),8.565167545413345
1040,POINT (106.70329730077594 10.77485031579669),5.768564493914467
1041,POINT (106.70662311618867 10.778108015901552),7.05685962716335
1042,POINT (106.69817721486083 10.773909525725026),8.166240973063864
1043,POINT (106.70060930949039 10.768572328955011),7.037304298683759
1044,POINT (106.69830075337389 10.774240038200832),5.920560865281659
1045,POINT (106.69828756432437 10.776783408475165),8.406662591075419
1046,POINT (106.7025351257496 10.77490475071723),1.3079229310036367
1047,POINT (106.69625813397015 10.776609834698673),4.171693457495353
1048,POINT (106.69207000836164 10.776461704268188),9.056256545750209
1049,POINT (106.69421062821877 10.777218255294207),8.383405426732743
1050,POINT (106.69780537677066 10.77469285319744),6.34758000638619
1051,POINT (106.69709735487129 10.776349753890424),7.615264970072792
1052,POINT (106.70284972899736 10.769039765688216),9.776698886491118
1053,POINT (106.70404582923246 10.773414669992702),2.5009634097524094
1054,POINT (106.70770628751376 10.779213125775016),6.888061255414974
1055,POINT (106.69964112626346 10.788099946270147),1.1398117418981464
1056,POINT (106.70004426764358 10.78537880061689),1.3190305476210242
1057,POINT (106.69916137359482 10.779430151569763),1.2578299770710828
1058,POINT (106.69813527856938 10.77688302118684),6.202314804188854
1059,POINT (106.70504238664245 10.785658337331075),9.035603676476622
1060,POINT (106.71343117097814 10.782513677770048),3.602212765397429
1061,POINT (106.69363327923693 10.786038644144112),6.626934229238351
1062,POINT (106.70521738695572 10.781701771203014),4.841606406919543
1063,POINT (106.71100507866775 10.778393235733487),8.40101304457815
1064,POINT (106.69180766684642 10.786906992328182),7.849132133775223
1065,POINT (106.69735244301283 10.786378472935144),1.4449156064284925
1066,POINT (106.68889554865011 10.778765369509369),7.556148986093734
1067,POINT (106.69740222101414 10.778016445197695),2.044343778512272
1068,POINT (106.69729790168941 10.786297726828218),4.144128765117807
1069,POINT (106.6986824366849 10.7843843201825),1.7835795551755063
1070,POINT (106.69460078936739 10.78191566305709),6.367749122030684
1071,POINT (106.6966879525637 10.786520986289059),8.908118375616102
1072,POINT (106.69514378132877 10.779055243483278),8.986016669946054
1073,POINT (106.70300365976027 10.775046900614482),4.427673693838685
1074,POINT (106.69597082138252 10.77983559993151),2.2389296459600345
1075,POINT (106.69235395696393 10.785480138870904),5.462971981360597
1076,POINT (106.69259676501795 10.784056393893763),4.558382795225806
1077,POINT (106.69735759126952 10.769830485871354),4.404654341129275
1078,POINT (106.69961367896825 10.784167815699725),1.7400379875586336
1079,POINT (106.6915908918219 10.781092438780854),5.322907285018118
1080,POINT (106.70300667290604 10.77473200451842),7.933627546804113
1081,POINT (106.70071748961115 10.771731260114192),1.9627783667688372
1082,POINT (106.68763510008083 10.768402245261093),6.310229034572189
1083,POINT (106.69277144477213 10.77386885530198),9.531160677468733
1084,POINT (106.69946841340696 10.777630533905537),7.587724883206149
1085,POINT (106.70373448450285 10.778891678564564),5.962890496077274
1086,POINT (106.70151884105351 10.77785656227362),8.63878448429204
1087,POINT (106.70505687430578 10.778940961311525),5.166268513547146
1088,POINT (106.69107000093692 10.774807564950564),6.127448870209591
1089,POINT (106.70829135802498 10.777378292970283),8.6420828484288
1090,POINT (106.7005903113912 10.77466140367702),5.7260922768745735
1091,POINT (106.70372646701252 10.766543372929664),5.788591979240628
1092,POINT (106.69629640647283 10.778922451695843),1.6957782261084193
1093,POINT (106.69449621836297 10.769513147496923),3.257577271372019
1094,POINT (106.6912214036073 10.77821281417824),6.714192309439687
1095,POINT (106.701122685653 10.77856133059761),5.763758641618986
1096,POINT (106.70613178367459 10.768756044368313),1.4765320424469999
1097,POINT (106.69226693085984 10.773917917685004),6.272783230309623
1098,POINT (106.70134103621103 10.776653126252889),5.36537290405932
1099,POINT (106.69564255471794 10.777744650245877),8.843555930935514
1100,POINT (106.70309154988004 10.782736952558649),5.426061533480049
1101,POINT (106.68696088006774 10.776776313316034),5.227046356354694
1102,POINT (106.70250137095053 10.776774910810115),9.054981733629486
1103,POINT (106.69812935254647 10.78248307489199),2.117628618459288
1104,POINT (106.70843116273446 10.774649897377063),4.676077234037862
1105,POINT (106.69535201923411 10.778443028686064),3.488435186179665
1106,POINT (106.68640964087446 10.782949386020963),6.306285803414642
1107,POINT (106.69751030938987 10.777128418961638),3.6251282023249956
1108,POINT (106.70111699820242 10.780849279698247),5.920525959532482
1109,POINT (106.68409002639574 10.771183992190625),7.306536224856436
1110,POINT (106.68738940796804 10.772902409414604),8.268449680096108
1111,POINT (106.6921625476872 10.777940475010945),9.712289924193826
1112,POINT (106.70188434480487 10.781537617651063),2.9335551248491454
1113,POINT (106.69860459374638 10.785770771899626),1.1685887440667488
1114,POINT (106.69589329051392 10.775422239567995),5.558102916631569
1115,POINT (106.68738842454518 10.778380510131516),5.330811668346456
1116,POINT (106.69570822975011 10.777957769168847),7.2775294585653665
1117,POINT (106.695800876002 10.77293370229589),1.8239974636297767
1118,POINT (106.70093501886527 10.77769442867768),1.9410947360494597
1119,POINT (106.69130014343284 10.786742630748728),9.04135248415093
1120,POINT (106.69431245408798 10.776641147290213),7.924515890853852
1121,POINT (106.69157267047588 10.768774176865133),8.556411577759738
1122,POINT (106.68818288990754 10.785925436359241),8.984947116944404
1123,POINT (106.69760107420684 10.776479987119782),9.839366586174295
1124,POINT (106.69999781076784 10.771820318937854),9.692795789864203
1125,POINT (106.69729634727133 10.781928136291175),5.39489472152399
1126,POINT (106.70265282451932 10.772579805907691),3.04842478001913
1127,POINT (106.70271640628835 10.779401135498887),6.613134138477936
1128,POINT (106.69447787978456 10.782231498611559),7.988387795712679
1129,POINT (106.69528020322096 10.777584512993226),2.306388137677429
1130,POINT (106.69490236078974 10.77964376831507),3.2971897546129245
1131,POINT (106.69953266642011 10.77994903692129),2.8192564747158264
1132,POINT (106.69412134001921 10.775636687474195),9.313367765091385
1133,POINT (106.7007414755371 10.777392134206986),1.0316161203833483
1134,POINT (106.69972831517035 10.767444536937916),3.7376320444682958
1135,POINT (106.69750254308785 10.78664167736597),4.885287221086673
1136,POINT (106.70379505216549 10.77689664606288),9.505687684126228
1137,POINT (106.69636176091242 10.781089438916213),7.350534407303298
1138,POINT (106.68987183161975 10.789741502221107),6.320830795049098
1139,POINT (106.69265660405112 10.790931072839617),6.4339038148156185
1140,POINT (106.69945728443861 10.779479201890696),9.222885472978641
1141,POINT (106.6977259592455 10.773018169630472),1.1677923203972416
1142,POINT (106.6955285554001 10.783407027363415),9.704378404601334
1143,POINT (106.69538329320645 10.77488748628665),8.326526759616474
1144,POINT (106.70239360177189 10.78728951536593),9.025471637698974
1145,POINT (106.6980005978617 10.784676452550901),4.537366946365709
1146,POINT (106.69930399678913 10.777760289754074),3.0191382954281356
1147,POINT (106.69482125219346 10.777898873768619),5.1757952059737224
1148,POINT (106.69065997837323 10.763808808826868),9.865283328816686
1149,POINT (106.69935350593488 10.767543996114355),6.465718524255527
1150,POINT (106.70245322032615 10.774433477820853),5.994776330065811
1151,POINT (106.69340665536002 10.761672062130046),4.322326756976565
1152,POINT (106.70388884679622 10.771887405699026),7.77224037846272
1153,POINT (106.69522823349644 10.764113893916859),6.184273156621334
1154,POINT (106.70129761769556 10.766600060633245),7.31616219853908
1155,POINT (106.6946550720432 10.767116001294498),5.254429370853673
1156,POINT (106.6992618792816 10.775903699936235),9.591523584823248
1157,POINT (106.69894382137169 10.774935868508395),7.054699713082569
1158,POINT (106.70044867280725 10.770002757813101),1.7850086396679359
1159,POINT (106.69264280165704 10.776372888164014),3.8108958149205687
1160,POINT (106.70122803115856 10.766787259350592),9.351467421756004
1161,POINT (106.69776436974897 10.77130676021085),9.817505933794024
1162,POINT (106.70186450620834 10.774364238801187),4.178418484228761
1163,POINT (106.69365114686386 10.761703365683672),1.8751175294421683
1164,POINT (106.68811973155027 10.769335387011491),3.7844747536216556
1165,POINT (106.69248654856781 10.769593721917317),8.84642774442831
1166,POINT (106.70293423621443 10.779651745906303),5.684283749480335
1167,POINT (106.70374888588236 10.77765169540903),1.7647909316727204
1168,POINT (106.70630491918989 10.775513987706802),8.50386452070287
1169,POINT (106.70770429260327 10.760693499841693),5.113184778388598
1170,POINT (106.7007585734377 10.772447144103351),2.0253521486914594
1171,POINT (106.69611770784631 10.772743686715579),9.237154012382362
1172,POINT (106.70617506449952 10.77054028516002),1.5225301397747837
1173,POINT (106.70057132586854 10.773919620832054),7.039086101213314
1174,POINT (106.71238857437805 10.771347291751214),4.146533971151091
1175,POINT (106.7013045191501 10.76663735823018),4.371390284461394
1176,POINT (106.69600872768935 10.773690367977654),9.401336533533371
1177,POINT (106.70107825977428 10.775866846464213),4.262373464220928
1178,POINT (106.69633223594609 10.774788999182949),2.613465574700471
1179,POINT (106.6977615706488 10.780390362500771),9.122272597387065
1180,POINT (106.70259453719707 10.764255927585817),2.841177128986456
1181,POINT (106.70707181114176 10.765335739491928),9.374395694164171
1182,POINT (106.69920990647663 10.772264396232158),1.085712469264056
1183,POINT (106.70420993566883 10.762714762208125),4.19467339641992
1184,POINT (106.69881266941282 10.768158831071462),1.6249624741491981
1185,POINT (106.69313737987676 10.776357281239132),7.963512501506742
1186,POINT (106.6979232718684 10.777346325061579),3.5965695301089053
1187,POINT (106.70007101717027 10.772301549292797),9.919016877127675
1188,POINT (106.70495837681872 10.775119533867667),7.746808291875816
1189,POINT (106.69479664851711 10.770034459487704),4.476806917720314
1190,POINT (106.6963518398506 10.765624399574387),6.407962982105257
1191,POINT (106.70126666108337 10.770669276951732),7.6615714994495105
1192,POINT (106.69166196265118 10.767471690027808),5.718642186332199
1193,POINT (106.694214862957 10.770848626624796),4.751690664509269
1194,POINT (106.70687296566884 10.76714261039525),8.223483676780946
1195,POINT (106.69880722365447 10.773751884022195),9.515459505726444
1196,POINT (106.7042279549678 10.769473236478076),1.4844265231343918
1197,POINT (106.69692104716086 10.768329120777853),2.1804035932091326
1198,POINT (106.70357970267952 10.776206895203378),5.954197482613884
1199,POINT (106.70050129345826 10.767960422884011),9.734944820049888
1200,POINT (106.70147328472319 10.771899331448509),5.5058405270820385
1201,POINT (106.69596914378955 10.767732089704142),1.6133681687394583
1202,POINT (106.69583647042577 10.770228366876923),5.817441351341418
1203,POINT (106.68841707778763 10.766781555269535),5.8475952494448205
1204,POINT (106.70041313458066 10.77013290943627),6.573516879722929
1205,POINT (106.70007807758373 10.763119751791121),6.107140896841406
1206,POINT (106.69367293043369 10.775111460387615),1.656701953169243
1207,POINT (106.70198224985683 10.769031859591031),7.806539731657903
1208,POINT (106.70335374492804 10.772683698249944),2.2172310364404533
1209,POINT (106.70505651975809 10.778186220991746),6.349194339787111
1210,POINT (106.69444446216477 10.779905598351009),6.511591878092006
1211,POINT (106.71126400442512 10.783999861117534),3.774617980803314
1212,POINT (106.6954949542965 10.781671419995122),5.977511837833469
1213,POINT (106.71062567869615 10.772902988217501),3.2500711989049975
1214,POINT (106.70287255237459 10.770453804545975),3.2765427198544694
1215,POINT (106.6993411295857 10.781437790587407),6.591192154827965
1216,POINT (106.7004071836355 10.775407353772259),7.230032128481417
1217,POINT (106.70288319800576 10.778993067296586),3.6435700742823007
1218,POINT (106.69830653825717 10.777331255029113),3.9474685516497123
1219,POINT (106.70703676029558 10.779095246686383),3.7630677270382114
1220,POINT (106.70781479450561 10.787801915664696),2.348131226200547
1221,POINT (106.69922045882242 10.780488286008367),4.460344382785965
1222,POINT (106.69305571971393 10.772770004932138),6.1590774338675836
1223,POINT (106.69801313385636 10.786453699204214),6.460252419075498
1224,POINT (106.70714972666855 10.776512972724133),9.99068263168332
1225,POINT (106.71211254511982 10.783997873085626),3.0187099835809863
1226,POINT (106.709914662921 10.781380873409548),9.941627096923472
1227,POINT (106.6977231684814 10.78280919267271),9.649209221289157
1228,POINT (106.70050284333453 10.783549104822589),4.956350771795834
1229,POINT (106.70607115978618 10.779394530176964),2.9555034383250707
1230,POINT (106.71880781580296 10.7626549325406),7.604305642346625
1231,POINT (106.70377583815264 10.766517620146217),4.441512587780242
1232,POINT (106.7086428007044 10.762031880228122),2.8648249690042986
1233,POINT (106.70894716421016 10.759293431686652),3.631462020719274
1234,POINT (106.70238463012856 10.77458424888473),1.323249719265214
1235,POINT (106.70337563308787 10.755707273545108),6.634724360941158
1236,POINT (106.7007355726444 10.772507081629449),9.636760856925465
1237,POINT (106.72083347550418 10.768019421723993),4.130784870710776
1238,POINT (106.70232305944698 10.756704359591472),2.4119394585446208
1239,POINT (106.70752501614115 10.771635810703007),4.121541262664568
1240,POINT (106.7109885466121 10.763774513337191),7.357515788108032
1241,POINT (106.70677414276403 10.7686885965842),9.286077714643062
1242,POINT (106.70331704483321 10.758550375152078),3.0323414186814603
1243,POINT (106.71524084474878 10.77395586421815),3.5273415744775956
1244,POINT (106.69968675676525 10.776800088675177),2.400862663332682
1245,POINT (106.70334327373999 10.773443876660812),4.212461952002182
1246,POINT (106.6902123797271 10.765696441811635),7.522863772720472
1247,POINT (106.70364097303786 10.76947078965223),3.572136635904235
1248,POINT (106.70412913019418 10.766450462964713),3.0917463429794223
1249,POINT (106.71499926355673 10.787653955233514),4.336521614796995
1250,POINT (106.69957002461261 10.790787730747459),4.6862506420153744
1251,POINT (106.70469564844215 10.789707869497024),7.016331678913067
1252,POINT (106.69968130463678 10.789268121884271),5.624605717955995
1253,POINT (106.71119182072114 10.781339902375715),2.020889423015513
1254,POINT (106.71497386443382 10.792437895436237),2.1650855004320126
1255,POINT (106.69977806910262 10.784351751282294),3.526183948498857
1256,POINT (106.71180730900426 10.789387997888541),1.292577892518345
1257,POINT (106.71088925949957 10.782166562515062),8.716691754984849
1258,POINT (106.70851944514582 10.791238975465667),7.830125652723051
1259,POINT (106.70778570881583 10.785612520641676),3.2025034788040485
1260,POINT (106.71528914062546 10.794934980333394),3.4996040031541744
1261,POINT (106.70364360895317 10.786225219978421),6.227259308262198
1262,POINT (106.70655603290228 10.786437361097652),7.011131963256136
1263,POINT (106.7092360691478 10.786638869519495),1.845458045735567
1264,POINT (106.71693086755616 10.790383899389466),3.877658667228306
1265,POINT (106.71434210169285 10.79267002574814),4.0183299176128315
1266,POINT (106.70737125305862 10.785441929172487),9.467320106658288
1267,POINT (106.7131388732665 10.786741925177543),6.769770822318069
1268,POINT (106.77867564881103 10.849949127650587),9.479780552227233
1269,POINT (106.77941852120452 10.847703943717208),5.405636655564921
1270,POINT (106.78099315996941 10.847255308450128),3.772548371297728
1271,POINT (106.78208429112311 10.836823120117618),3.960595117002033
1272,POINT (106.78529271313543 10.844489797026327),1.0558528703382262
1273,POINT (106.79343222294501 10.849625192091596),5.645429420252358
1274,POINT (106.7832291471619 10.844878935583527),7.874137875656625
1275,POINT (106.78589786708856 10.846282345782118),9.687283233316897
1276,POINT (106.7846549946909 10.844770307945305),5.3588094833398365
1277,POINT (106.78949828282171 10.844191270561648),5.437396213051721
1278,POINT (106.78107201380452 10.847874370121026),5.567695252833763
1279,POINT (106.7756606352534 10.841112341034934),6.865824467583797
1280,POINT (106.78286544090528 10.847273383988549),4.48779038268517
1281,POINT (106.77894012434416 10.844148513738759),8.691906316607131
1282,POINT (106.77286280865617 10.852741927285727),1.232143178177831
1283,POINT (106.7839466982468 10.837889462638447),8.986657038597551
1284,POINT (106.791899399481 10.847334885122775),9.124472355754538
1285,POINT (106.77842885033188 10.839292219279013),9.26117311348559
1286,POINT (106.78095419702598 10.847068058776896),9.98899666482836
1287,POINT (106.78021116238612 10.839392465176378),2.94426526917107
1288,POINT (106.7799325463963 10.856876584776936),7.080210532149511
1289,POINT (106.77601427373844 10.8404866642206),7.762617278731533
1290,POINT (106.78510416469607 10.844574684546279),2.688184436097565
1291,POINT (106.7655646851292 10.850562213767667),8.082603795129
1292,POINT (106.76582578658885 10.845258384623573),9.766957372644463
1293,POINT (106.77195514767197 10.846348706022088),8.846433950895086
1294,POINT (106.7656287767796 10.842366972101118),3.483299722039088
1295,POINT (106.75939165918172 10.854744609730767),5.889042804008034
1296,POINT (106.76016647882868 10.84964548512101),3.632439199164039
1297,POINT (106.76268897701094 10.858692535336216),1.2522909693984885
1298,POINT (106.76863598632517 10.845935240123916),1.7178020761579198
1299,POINT (106.76388156150757 10.854024758028597),7.133500450849494
1300,POINT (106.77347429611817 10.84930761920448),5.696578225908798
1301,POINT (106.70171253645405 10.789569722090915),8.813161572311385
1302,POINT (106.70927346387045 10.77689087801153),4.678205976984345
1303,POINT (106.70626481285368 10.781382606022536),7.761495531647393
1304,POINT (106.7011589737288 10.778658829307703),5.70419086235223
1305,POINT (106.70195939192557 10.772901972049302),6.149427814887704
1306,POINT (106.70288900311533 10.77903463318935),5.288885879171513
1307,POINT (106.71194116085897 10.770766410998954),7.693865862093881
1308,POINT (106.70150195743304 10.78208484005686),7.791964467011947
1309,POINT (106.70159881604921 10.785592991681828),3.9653540071932234
1310,POINT (106.71149318857816 10.77601627853473),4.144600785227437
1311,POINT (106.70119760109588 10.775768694618312),6.29684457489746
1312,POINT (106.70546238907971 10.77930015996008),4.738815115210864
1313,POINT (106.70970668789295 10.774501192573906),4.313672450812395
1314,POINT (106.70702807780138 10.778536774657866),1.091301078887191
1315,POINT (106.71122892080366 10.773428944489533),1.5241199256842348
1316,POINT (106.70100931543851 10.780591740041361),1.5597891110490623
1317,POINT (106.70541102059131 10.790749670328724),4.367174796988763
1318,POINT (106.70359482026234 10.777797524954847),7.3593872118195005
1319,POINT (106.71728196089312 10.781342775351993),1.0888722591832383
1320,POINT (106.70843892182906 10.774398439321546),2.360407510425639
1321,POINT (106.70785578217482 10.731580141024832),8.146729176631421
1322,POINT (106.69817439536848 10.727240506303728),1.2281636792764665
1323,POINT (106.69605559712427 10.726787108251521),5.973764994469901
1324,POINT (106.70540988216347 10.73177396738971),4.356586917127762
1325,POINT (106.7002139781004 10.737477886539466),3.2578480420830758
1326,POINT (106.71313257866542 10.728131997045748),9.977399932148614
1327,POINT (106.69918859049777 10.734181795082632),4.52338887931806
1328,POINT (106.6983753801623 10.729299530440382),7.6267762904109455
1329,POINT (106.7048798012862 10.736965132840387),5.663095336605845
1330,POINT (106.70041922799211 10.727768417732193),4.170036886594514
1331,POINT (106.70559531232482 10.730221968880858),5.459529902180611
1332,POINT (106.70613495802738 10.726930262256397),2.685089231545816
1333,POINT (106.70109572394523 10.734595302834638),2.912487986294014
1334,POINT (106.70753002603965 10.734034784025315),1.7074982549182776
1335,POINT (106.70733400713026 10.725574824693842),4.508091337195017
1336,POINT (106.70143272048259 10.728248324329746),3.333771193742551
1337,POINT (106.70536540416386 10.727714080027226),4.6106169457627795
1338,POINT (106.69606987183711 10.733414820036575),3.5233932478495507
1339,POINT (106.71226199058258 10.772631256936721),8.713152209302327
1340,POINT (106.71015982373339 10.776166011184763),6.353801290042493
1341,POINT (106.71443802921516 10.779154699471485),6.110777801966435
1342,POINT (106.707876470907 10.781972483438082),8.260199533384258
1343,POINT (106.7162403164037 10.779365365975753),5.903997398544774
1344,POINT (106.71234095685074 10.776882088338652),5.639959309412253
1345,POINT (106.71538407590532 10.779248613644675),3.2124564711813766
1346,POINT (106.71423157208035 10.776711697429413),1.4779101200131817
1347,POINT (106.71126189077422 10.779287768888924),4.414025601693098
1348,POINT (106.71812424728336 10.774247112590967),4.2929336737313015
1349,POINT (106.7108554451586 10.77631749661204),6.95217688544415
1350,POINT (106.71254876060141 10.779437179249676),7.6690124666117665
1351,POINT (106.71917030745142 10.776576303064715),5.470767156253944
1352,POINT (106.71403987294903 10.780347627975784),4.5804193801781
1353,POINT (106.70830453537341 10.776587309243238),3.5237734025905483
1354,POINT (106.71831820421507 10.788756860360799),3.1010137426892257
1355,POINT (106.71705933769962 10.775553433808446),4.971183872588006
1356,POINT (106.7088992502454 10.776496403301527),6.472505485484817
1357,POINT (106.71793447152764 10.7732198126132),2.9185115702785307
1358,POINT (106.72001251859852 10.782461246967577),1.9289768557763445
1359,POINT (106.70215642554747 10.78717048450561),5.854925984487089
1360,POINT (106.71373110678746 10.773032470094403),1.6046532969947256
1361,POINT (106.71631374864326 10.78028793232632),2.291329910391628
1362,POINT (106.71284598030573 10.782156778014492),3.8216762207609456
1363,POINT (106.5684411815933 10.712522544628758),2.221313423035751
1364,POINT (106.5811755076423 10.714541813523144),3.4288420318802815
1365,POINT (106.5698256942394 10.70322283007052),8.208529583167643
1366,POINT (106.57196771393079 10.71147574093432),6.664961942513259
1367,POINT (106.57208852435355 10.710041218526811),8.322088082009977
1368,POINT (106.56664110058162 10.716991024071131),8.830004364297459
1369,POINT (106.57665786134592 10.709128002174081),7.681527598307976
1370,POINT (106.57209735426397 10.717009982279269),9.62018726674965
1371,POINT (106.57125665559514 10.71372946080289),3.252561491628917
1372,POINT (106.57095260459114 10.712095961300642),8.895555483702354
1373,POINT (106.56600992398035 10.712018924312833),3.096165109089483
